ID,Item,Company,Quantity,Currency,Conversion Rate,ID (Items),Item Code (Items),Qty (Items),Rate (Items),UOM (Items)
,,,,,,tumqvb1ues,Triangular Jumbo color pencils (12 shades),1,0,Nos
,,,,,,tumc2t8r3b,Tiangular Writing Pencils,1,0,Nos
,,,,,,tumqj5mh16,Fevicol,1,0,Nos
,,,,,,tumrovfahu,Origami sheets,1,0,Nos
,,,,,,tumdrute9d,Snap button organiser (Small),1,0,Nos
,,,,,,tumko6qiuo,Poster Paint (6 Shades),1,0,Nos
BOM-Bundle 10 Stationery-001,Bundle 10 Stationery,Inventre Edu Services Pvt Ltd,1,INR,1,sup9rb7gda,Button File,1,0,Nos
,,,,,,supq87g0p7,A/4 503 -2D Ring binder 25 mm capacity,1,0,Nos
,,,,,,supkge63ov,50 Pages Loose sheets for drawing,1,0,Nos
BOM-Bundle 10 Notebook-001,Bundle 10 Notebook,Inventre Edu Services Pvt Ltd,1,INR,1,ouq6j0r3m6,Orange Long 200 Pages Single Line,2,47.4,Nos
,,,,,,ouqqqfea48,Yellow Long 200 Pages Single Line,2,47.4,Nos
,,,,,,ouq4mb9e60,Yellow Long 200 Pages Single Line,2,47.4,Nos
,,,,,,ouq7dho1ge,Red Long 200 Pages Single Line,3,47.7,Nos
,,,,,,ouqk17p9a0,50 Pages Graph notebook,1,21.8,Nos
,,,,,,ouqlaqst0n,Green Long 200 Pages Single Line,2,47.4,Nos
,,,,,,ouquifp7jf,Blue Long 200 Pages Single Line,2,47.4,Nos
,,,,,,ouqd6cbbnc,"100 Pages Single line Practical note book, one side ruled and one side plane",1,0,Nos
,,,,,,ouqnvtejef,Orange Long 200 Pages Single Line,1,47.4,Nos
BOM-Bundle 11 Other-001,Bundle 11 Other,Inventre Edu Services Pvt Ltd,1,INR,1,n9qpo7vh0m,TSUS Almanac,1,0,Nos
,,,,,,n9qoe5e9gn,TSUS Year Planner,1,0,Nos
,,,,,,n9qgamvvhn,Packing & Transport,1,0,Nos
,,,,,,n9qk0vpjni,TSUS ID Card,1,0,Nos
BOM-Bundle 11 Stationery-001,Bundle 11 Stationery,Inventre Edu Services Pvt Ltd,1,INR,1,moo54otsfj,50 Pages Loose sheets for drawing,1,0,Nos
,,,,,,mooguin6h8,A/4 503 -2D Ring binder 25 mm capacity,1,0,Nos
,,,,,,moomdckee0,Button File,1,0,Nos
BOM-Bundle 11 Notebook-001,Bundle 11 Notebook,Inventre Edu Services Pvt Ltd,1,INR,1,kqu2krnhsm,Orange Long 200 Pages Single Line,2,0,Nos
,,,,,,kqu2s4hafi,Yellow Long 200 Pages Single Line,2,0,Nos
,,,,,,kqu7df2cet,Red Long 200 Pages Single Line,3,0,Nos
,,,,,,kqug6j1v89,50 Pages Graph notebook,1,0,Nos
,,,,,,kquq653gvj,Green Long 200 Pages Single Line,2,0,Nos
,,,,,,kquj9d55ps,Blue Long 200 Pages Single Line,2,0,Nos
,,,,,,kquikbeb6p,"100 Pages Single line Practical note book, one side ruled and one side plane",1,0,Nos
,,,,,,kqutbjmk3k,"100 Pages Single line Practical note book, one side ruled and one side plane",1,0,Nos
,,,,,,kqut96nuhh,Yellow Long 200 Pages Single Line,2,0,Nos
BOM-Bundle 12 Stationery-001,Bundle 12 Stationery,Inventre Edu Services Pvt Ltd,1,INR,1,8h9jeb7205,A/4 503 -2D Ring binder 25 mm capacity,1,0,Nos
,,,,,,8h9d1g8n2v,Button File,1,0,Nos
BOM-Bundle 12 Other-001,Bundle 12 Other,Inventre Edu Services Pvt Ltd,1,INR,1,7rvbnm0f16,TSUS Almanac,1,0,Nos
,,,,,,7rvgn3pkfi,TSUS Year Planner,1,0,Nos
,,,,,,98jbio1gv4,Packing & Transport - Reduced,1,0,Nos
,,,,,,98j84mati0,TSUS ID Card,1,0,Nos
BOM-Bundle 8 Stationery-001,Bundle 8 Stationery,Inventre Edu Services Pvt Ltd,1,INR,1,4ftn8egjg7,Button File,1,0,Nos
,,,,,,4ftd9jdr47,A/4 503 -2D Ring binder 25 mm capacity,1,0,Nos
BOM-Bundle 8 Other-001,Bundle 8 Other,Inventre Edu Services Pvt Ltd,1,INR,1,3arsij327r,TSUS Almanac,1,0,Nos
,,,,,,3aro1crnb0,TSUS Year Planner,1,0,Nos
,,,,,,3ar4iv53qd,TSUS ID Card,1,0,Nos
,,,,,,3ar3525em1,Packing & Transport,1,0,Nos
BOM-Bundle 7 Other-001,Bundle 7 Other,Inventre Edu Services Pvt Ltd,1,INR,1,339fv83718,TSUS Almanac,1,0,Nos
,,,,,,3395c8849m,TSUS Year Planner,1,0,Nos
,,,,,,339tccukiu,TSUS ID Card,1,0,Nos
,,,,,,339vkf6f37,Packing & Transport,1,0,Nos
BOM-Bundle 5 Other-001,Bundle 5 Other,Inventre Edu Services Pvt Ltd,1,INR,1,1g9aclcdl4,TSUS Almanac,1,120,Nos
,,,,,,1g9ba69btr,TSUS Year Planner,1,0,Nos
,,,,,,1g93ggrofb,TSUS ID Card,1,78,Nos
,,,,,,1g9sb4kom7,Packing & Transport,1,0,Nos
BOM-Bundle 7 Stationery-001,Bundle 7 Stationery,Inventre Edu Services Pvt Ltd,1,INR,1,o98vis5k2c,A/4 503 -2D Ring binder 25 mm capacity,1,0,Nos
,,,,,,o98efij4pi,Button File,1,0,Nos
BOM-Bundle 6 Other-001,Bundle 6 Other,Inventre Edu Services Pvt Ltd,1,INR,1,knb0dehang,TSUS Almanac,1,0,Nos
,,,,,,knbmf929qv,TSUS Year Planner,1,0,Nos
,,,,,,knb113a7vd,TSUS ID Card,1,0,Nos
,,,,,,knbta7a863,Packing & Transport,1,0,Nos
BOM-Bundle 6 Stationery-001,Bundle 6 Stationery,Inventre Edu Services Pvt Ltd,1,INR,1,jmhdm5lks2,A/4 503 -2D Ring binder 25 mm capacity,1,0,Nos
,,,,,,jmhes3ihua,Button File,1,0,Nos
BOM-TSUS MagicBox Unisex Grade Nursery-001,TSUS MagicBox Unisex Grade Nursery,Inventre Edu Services Pvt Ltd,1,INR,1,uul6jblff2,TSUSC7F1$$$$$$,1,0,Nos
,,,,,,0ai7p618g3,Navy Halfpants,2,0,Nos
,,,,,,0aiqufschl,Sports Polo,2,0,Nos
,,,,,,0aiugmtq5t,TSUSC1DS,3,0,Nos
,,,,,,0ai4k0lgd3,TSUSC1DV,1,0,Nos
,,,,,,0air8q52f8,Navy and Red Bag S,1,0,Nos
,,,,,,0aig4hshrj,TSUSC1EY,1,0,Nos
BOM-Bundle 13 Program-001,Bundle 13 Program,MDQualityapps,1,INR,1,d38ggp2opp,TSUS Robotics Kit 10,1,0,Nos
BOM-Bundle 13 Notebook-001,Bundle 13 Notebook,MDQualityapps,1,INR,1,d319046u74,80- pages Practical File (template shared by SEL),1,0,Nos
,,,,,,d32suc9ltl,Grey Crown 100 Pages single Line Interleaved,1,0,Nos
,,,,,,7tp2sn7ibp,60 pages Physics (with 3 graph pages),1,0,Nos
,,,,,,7tph7pt6kf,60 pages Chemistry,1,0,Nos
,,,,,,7tps4m8rd7,Biology 60 pages,1,0,Nos
,,,,,,7tpc9vp469,60 pages Maths Lab (with 5 graph pages),1,0,Nos
,,,,,,7tpfoi9b1q,Orange Long 200 Pages Single Line,2,0,Nos
,,,,,,7tpt1pu0dv,Yellow Long 200 Pages Single Line,2,0,Nos
,,,,,,7tp76bm14t,Red Long 200 Pages Single Line,2,0,Nos
,,,,,,7tpuvm6t6q,Red Long 200 Pages Single Line,1,0,Nos
,,,,,,7tpjru88c7,Green Long 200 Pages Single Line,3,0,Nos
,,,,,,7tp8p2cbgi,Blue Long 200 Pages Single Line,1,0,Nos
,,,,,,7tp0f33gqv,Blue Crown 200 Pages single Line Interleaved,1,0,Nos
,,,,,,7tp4bt0st8,Blue Crown 200 Pages single Line,1,0,Nos
,,,,,,7tp4plc3v9,Blue Long 200 Pages Single Line,1,0,Nos
,,,,,,7tpkhppdtt,Grey Crown 100 Pages Single Line,1,0,Nos
,,,,,,7tpaq1l9ee,Yellow Crown 100 Pages Single Line,1,0,Nos
,,,,,,7tpij90i42,Yellow Long 200 Pages Single Line,2,0,Nos
,,,,,,7tp7kqfg8u,Record Notebook,1,0,Nos
BOM-Bundle 13 Workbook-001,Bundle 13 Workbook,MDQualityapps,1,INR,1,d2rp5t9ej9,Math Lab Manual 10,1,0,Nos
,,,,,,d2s1ag31nm,Science Lab Manual 10,1,0,Nos
,,,,,,d2u7kso1rn,Hindi Workbook 10,1,0,Nos
BOM-Bundle 13 Textbook-001,Bundle 13 Textbook,MDQualityapps,1,INR,1,d1v6961v58,First Flight,1,0,Nos
,,,,,,d21l2195li,Footprint without Feet,1,0,Nos
,,,,,,d23rbu52hk,Words and Expressions 2,1,0,Nos
,,,,,,d24m8tv2qp,Sparsh Grade 10,1,0,Nos
,,,,,,d26crggup1,Sanchayan II,1,0,Nos
,,,,,,d28ghiq1dj,Maths Textbook 10,1,0,Nos
,,,,,,d2ac8smm45,Tamil Textbook,1,0,Nos
,,,,,,d2caq6l52l,Science Textbook 10,1,0,Nos
,,,,,,d2esp1pgff,Contemporary India - Geography Grade 10,1,0,Nos
,,,,,,d2g6qr050b,India & Contemporary World II Grade 10,1,0,Nos
,,,,,,d2i0kj3i63,Democratic Politics II,1,0,Nos
,,,,,,d2kvtd00g8,Understanding Economics Development,1,0,Nos
,,,,,,d2mn8npf8q,CBSE Facilitator Hand Book (Subject Realted) + CBSE Employability Skiils Grade 10,1,0,Nos
BOM-TSUSC7F13$$$$$-001,TSUSC7F13$$$$$,MDQualityapps,1,INR,1,d1usr54i0i,Bundle 13 Textbook,1,0,Nos
,,,,,,d2pqjf77gp,Bundle 13 Workbook,1,0,Nos
,,,,,,d2voqp5aut,Bundle 13 Notebook,1,0,Nos
,,,,,,d340qid33r,Bundle 13 Stationery,1,0,Nos
,,,,,,d365qn7d0f,Bundle 13 Program,1,0,Nos
BOM-Bundle 12 Program-001,Bundle 12 Program,MDQualityapps,1,INR,1,d1qb9dndaa,TSUS Robotics Kit 9,1,0,Nos
,,,,,,0krqkhbs2u,Opendoor Thinking Assessment - TSUS,1,0,Nos
BOM-Bundle 12 Notebook-001,Bundle 12 Notebook,MDQualityapps,1,INR,1,d13j5obmug,60 pages Physics (with 3 graph pages),1,0,Nos
,,,,,,d14dv0fiuu,60 pages Chemistry,1,0,Nos
,,,,,,d16qs5qkvc,Biology 60 pages,1,0,Nos
,,,,,,d17bbubdm6,60 pages Maths Lab (with 5 graph pages),1,0,Nos
,,,,,,d19pngjnus,80 pages (the template designed and shared by SEL),1,0,Nos
,,,,,,d1cs6uvmqf,Blue Crown 200 Pages single Line Interleaved,1,0,Nos
,,,,,,d1eu9barun,Grey Crown 100 Pages Single Line,1,0,Nos
,,,,,,d1ga8gd4bc,100 Pages OSR Single LIne,1,0,Nos
,,,,,,d1js6kmn1e,Record Notebook,1,0,Nos
,,,,,,6rql3oth03,Orange Long 200 Pages Single Line,2,0,Nos
,,,,,,6rqhk90g9v,Yellow Long 200 Pages Single Line,2,0,Nos
,,,,,,6rqcb8vb81,Red Long 200 Pages Single Line,2,0,Nos
,,,,,,6rqsisdlqe,Red Long 200 Pages Single Line,1,0,Nos
,,,,,,6rqm5nh43k,Green Long 200 Pages Single Line,3,0,Nos
,,,,,,6rquep4csl,Blue Long 200 Pages Single Line,1,0,Nos
,,,,,,6rqh8gmbnp,Blue Crown 200 Pages single Line,1,0,Nos
,,,,,,6rqsar4af7,Yellow Crown 100 Pages Single Line,1,0,Nos
,,,,,,6rqa62l8ee,Yellow Long 200 Pages Single Line,2,0,Nos
,,,,,,6rq9nja085,Blue Long 200 Pages Single Line,1,0,Nos
BOM-Bundle 12 Workbook-001,Bundle 12 Workbook,MDQualityapps,1,INR,1,d0sv241k7q,Math Lab Manual 9,1,0,Nos
,,,,,,d0t62atve4,Science Lab Manual 9,1,0,Nos
,,,,,,d0vv1a2ubq,Hindi Workbook 9,1,0,Nos
BOM-Bundle 12 Textbook-001,Bundle 12 Textbook,MDQualityapps,1,INR,1,cvu8un2ukv,Beehive,1,0,Nos
,,,,,,d00mhi1pm8,Moments - English Suppl. Rdr,1,0,Nos
,,,,,,d024dvjjns,Words and Expressions 1,1,0,Nos
,,,,,,d044tg8u3m,Sparsh Grade 9,1,0,Nos
,,,,,,d06kkej0sr,Sanchayan I,1,0,Nos
,,,,,,d09sad4njh,Maths Textbook 9,1,0,Nos
,,,,,,d0b98t8udd,Science Textbook 9,1,0,Nos
,,,,,,d0do9n2op5,Tamil Textbook 9,1,0,Nos
,,,,,,d0fej8e55e,Contemporary India - Geography Grade 9,1,0,Nos
,,,,,,d0h9sdnplp,India & Contemporary World History Grade 9,1,0,Nos
,,,,,,d0j9o9kurg,Democratic Politics Grade 9,1,0,Nos
,,,,,,d0lm9i97cd,Economics Textbook,1,0,Nos
,,,,,,d0omgeqavp,CBSE Facilitator Hand Book (Subject Realted) + CBSE Employability Skiils Grade 9,1,0,Nos
BOM-TSUSC7F12$$$$$-001,TSUSC7F12$$$$$,MDQualityapps,1,INR,1,cvtkm57aku,Bundle 12 Textbook,1,0,Nos
,,,,,,d0q5v8ddav,Bundle 12 Workbook,1,0,Nos
,,,,,,d11cbe100f,Bundle 12 Notebook,1,0,Nos
,,,,,,d1l22dkmdv,Bundle 12 Stationery,1,0,Nos
,,,,,,d1n3s80a21,Bundle 12 Program,1,0,Nos
,,,,,,d1rbukvftm,Bundle 12 Other,1,0,Nos
BOM-Bundle 11 Program-001,Bundle 11 Program,MDQualityapps,1,INR,1,cvo7q6nvc1,TSUS Robotics Kit 8,1,0,Nos
,,,,,,lfv35ag0gr,Opendoor Thinking Assessment - TSUS,1,0,Nos
BOM-Bundle 11 Workbook-001,Bundle 11 Workbook,MDQualityapps,1,INR,1,cv2sdn7a4v,The Shri English Skill Builder - 8,1,0,Nos
,,,,,,cv4ddfkde4,Hindi Workbook 8,1,0,Nos
,,,,,,cv5ed2udu9,Math Lab Manual 8 - Revised,1,0,Nos
,,,,,,cv7uee03bo,Math Workbook 8 - Revised,1,0,Nos
,,,,,,cv9qvfmmgm,Social Science Workbook 8 - Revised,1,0,Nos
,,,,,,cvc8kroj74,Science workbook 8,1,0,Nos
,,,,,,cvem489lqc,Science practicle skills 8,1,0,Nos
,,,,,,cvgn9rpp9h,ICT Workbook with AI content 8,1,0,Nos
BOM-Bundle 11 Textbook-001,Bundle 11 Textbook,MDQualityapps,1,INR,1,cuhntrqjl0,Poorvi Grade 8,1,0,Nos
,,,,,,cuj9bq51gn,Tales from Shakespeare,1,0,Nos
,,,,,,cuk0mtal81,Malhaar 8,1,0,Nos
,,,,,,cum0tlhruv,Ganita Prakash Grade 8 Part 1,1,0,Nos
,,,,,,cun9lu4cuc,Ganita Prakash Grade 8 Part 2,1,0,Nos
,,,,,,cupvccdqli,Curiosity Grade 8,1,0,Nos
,,,,,,cur548ovna,Exploring Society:India and Beyond for Grade 8 Part 1,1,0,Nos
,,,,,,cutplfsote,Exploring Society:India and Beyond for Grade 8 Part 2,1,0,Nos
,,,,,,cuv6qokmpf,Grooming Book 8,1,0,Nos
BOM-TSUSC7F11$$$$$-001,TSUSC7F11$$$$$,MDQualityapps,1,INR,1,cugk7jtjbs,Bundle 11 Textbook,1,0,Nos
,,,,,,cv1c3jr33b,Bundle 11 Workbook,1,0,Nos
,,,,,,cvicurmu9g,Bundle 11 Notebook,1,0,Nos
,,,,,,cvkennsafb,Bundle 11 Stationery,1,0,Nos
,,,,,,cvl51v4kgv,Bundle 11 Program,1,0,Nos
,,,,,,cvpbk0t6nv,Bundle 11 Other,1,0,Nos
BOM-Bundle 10 Other-001,Bundle 10 Other,MDQualityapps,1,INR,1,cuen4n6b50,Packing & Transport - Reduced,1,0,Nos
BOM-Bundle 10 Program-001,Bundle 10 Program,MDQualityapps,1,INR,1,cubq4be6mf,TSUS Robotics Kit 7,1,0,Nos
,,,,,,r8bnftp4op,Opendoor Thinking Assessment - TSUS,1,0,Nos
BOM-Bundle 10 Workbook-001,Bundle 10 Workbook,MDQualityapps,1,INR,1,cto2g345i2,The Shri English Skill Builder - 7,1,0,Nos
,,,,,,ctqbmvj6nu,Hindi Workbook 7,1,0,Nos
,,,,,,ctr6oso91g,Math Workbook 7 - Revised,1,0,Nos
,,,,,,ctstsd18j3,Math Lab Manual 7 - Revised,1,0,Nos
,,,,,,ctut5k1v6k,Social Science Workbook 7 - Revised,1,0,Nos
,,,,,,cu00qppfuk,Science workbook 7,1,0,Nos
,,,,,,cu2hdj0rp2,Science practicle skills 7,1,0,Nos
,,,,,,cu4kkoo39m,ICT Workbook with AI content 7,1,0,Nos
BOM-Bundle 10 Textbook-001,Bundle 10 Textbook,MDQualityapps,1,INR,1,ct593u6jlq,Poorvi Grade 7,1,0,Nos
,,,,,,ct7uanvbpj,The Lightning Thief: The Graphic Novel,1,0,Nos
,,,,,,ct8mggk0nc,Malhaar 7,1,0,Nos
,,,,,,ct9098blk2,Ganita Prakash Grade 7 Part 1,1,0,Nos
,,,,,,ctbqkpckk2,Ganita Prakash Grade 7 Part 2,1,0,Nos
,,,,,,ctdhg6nv8a,Curiosity Grade 7,1,0,Nos
,,,,,,ctfl756u5p,Exploring Society: India And Beyond Part-1 Social Science Textbook Grade 7,1,0,Nos
,,,,,,cthn9km3nq,Exploring Society: India And Beyond Part-2 Social Science Textbook Grade 7,1,0,Nos
,,,,,,ctjt0jrm9b,Grooming Book 7,1,0,Nos
,,,,,,ctlam47ov9,Sustainability WorkBook 7,1,0,Nos
BOM-TSUSC7F10$$$$$-001,TSUSC7F10$$$$$,MDQualityapps,1,INR,1,ct4f2fsr6f,Bundle 10 Textbook,1,0,Nos
,,,,,,ctn8c3s8lp,Bundle 10 Workbook,1,0,Nos
,,,,,,cu6rr8ll9l,Bundle 10 Notebook,1,0,Nos
,,,,,,cu7hmbfivm,Bundle 10 Stationery,1,0,Nos
,,,,,,cu90ubbikc,Bundle 10 Program,1,0,Nos
,,,,,,cuc5pv6blm,Bundle 10 Other,1,0,Nos
BOM-Bundle 9 Program-001,Bundle 9 Program,MDQualityapps,1,INR,1,csv2sg63gv,Opendoor Thinking Assessment - TSUS,1,0,Nos
,,,,,,ct0i1h3e7q,TSUS Robotics Kit 6,1,0,Nos
BOM-Bundle 9 Stationery-001,Bundle 9 Stationery,MDQualityapps,1,INR,1,cssv2tc4i0,50 Pages Loose sheets for drawing,1,0,Nos
,,,,,,40to33qi59,A/4 503 -2D Ring binder 25 mm capacity,1,0,Nos
,,,,,,40t4pdq3j8,Button File,1,0,Nos
BOM-Bundle 9 Notebook-001,Bundle 9 Notebook,MDQualityapps,1,INR,1,csevtnsqk1,Orange Long 200 Pages Single Line,3,0,Nos
,,,,,,csgdrreccr,Yellow Long 200 Pages Single Line,4,0,Nos
,,,,,,cshdn72ojk,Red Long 200 Pages Single Line,3,0,Nos
,,,,,,csiknagig5,50 Pages Graph notebook,1,0,Nos
,,,,,,csk9bua34k,Green Long 200 Pages Single Line,2,0,Nos
,,,,,,csm0ietj8h,Blue Long 200 Pages Single Line,2,0,Nos
,,,,,,csoi39gqq3,"100 Pages Single line Practical note book, one side ruled and one side plane",1,0,Nos
,,,,,,r7cjf3v0vm,Yellow Long 200 Pages Single Line,1,0,Nos
,,,,,,r7cajbr5j1,Orange Long 200 Pages Single Line,1,0,Nos
BOM-Bundle 9 Workbook-001,Bundle 9 Workbook,MDQualityapps,1,INR,1,cs27jue4h1,The Shri English Skill Builder - 6,1,0,Nos
,,,,,,cs3dssug9v,Hindi Workbook 6,1,0,Nos
,,,,,,cs4cen2fkk,Math Workbook & Lab Manual 6,1,0,Nos
,,,,,,cs6f66nnfk,Social Science 6,1,0,Nos
,,,,,,cs7l86gs9n,Science practicle skills 6,1,0,Nos
,,,,,,cs9jj69858,Science workbook 6,1,0,Nos
,,,,,,csbulpdo8e,ICT Workbook with AI content - 6,1,0,Nos
BOM-Bundle 9 Textbook-001,Bundle 9 Textbook,MDQualityapps,1,INR,1,crdqlmt61p,Poorvi Grade 6,1,0,Nos
,,,,,,cre5cnp15e,The Magic of the Lost Temple,1,0,Nos
,,,,,,crg08777oa,Roget's Thesaurus Dictionary,1,0,Nos
,,,,,,crh04u67vm,Malhaar 6,1,0,Nos
,,,,,,criglim4mr,Vyakaran Latika 8,1,0,Nos
,,,,,,crko3kuftl,Hindi Dictionary,1,0,Nos
,,,,,,crmmv5dllc,Ganita Prakash Grade 6,1,0,Nos
,,,,,,cronfqvg4d,Curiosity Grade 6,1,0,Nos
,,,,,,crqdsfdtbr,Exploring Society:India and Beyond for Grade 6,1,0,Nos
,,,,,,crsdqq0jbn,Grooming Book 6,1,0,Nos
,,,,,,cru9vrgqd2,Sustainability WorkBook 6,1,0,Nos
BOM-TSUSC7F9$$$$$$-001,TSUSC7F9$$$$$$,MDQualityapps,1,INR,1,crbfoutilc,Bundle 9 Textbook,1,0,Nos
,,,,,,cs09s44ku2,Bundle 9 Workbook,1,0,Nos
,,,,,,cscq55e1v3,Bundle 9 Notebook,1,0,Nos
,,,,,,csqinr9fch,Bundle 9 Stationery,1,0,Nos
,,,,,,cst9b7cr1u,Bundle 9 Program,1,0,Nos
,,,,,,ct1fjfsm3v,Bundle 9 Other,1,0,Nos
BOM-Bundle 8 Program-001,Bundle 8 Program,MDQualityapps,1,INR,1,cr77s6o914,TSUS Robotics Kit 5,1,0,Nos
BOM-Bundle 8 Notebook-001,Bundle 8 Notebook,MDQualityapps,1,INR,1,cqqluathho,Orange Crown 200 Pages Single Line,2,0,Nos
,,,,,,cqs2b4n2pm,Yellow Crown 200 Pages Single Line,2,0,Nos
,,,,,,cqtoqdremq,Crown 200 Pages 1/4 inch square,3,0,Nos
,,,,,,cqv6lsocmc,Red Crown 100 Pages single Line Interleaved,1,0,Nos
,,,,,,cr11f9ih0q,Green Crown 200 Pages single Line Interleaved,2,0,Nos
,,,,,,u7pl8ucqqs,Yellow Crown 200 Pages Single Line,2,0,Nos
,,,,,,u7p7rod7ki,50 Pages 4 Line Project file A4 Size,1,0,Nos
,,,,,,u7p8ojhl86,Blue Crown 200 Pages single Line,2,0,Nos
,,,,,,u7pb3bf12l,Yellow Crown 100 Pages Single Line,1,0,Nos
,,,,,,u7ptkf156k,50 Pages Spiral Drawing Book-A-4 (Landscape with cartridge sheets),1,0,Nos
BOM-Bundle 8 Workbook-001,Bundle 8 Workbook,MDQualityapps,1,INR,1,cqdct2k1l4,The Shri English Skill Builder - 5,1,0,Nos
,,,,,,cqf0epucp7,Hindi Karay Patrika 5,1,0,Nos
,,,,,,cqgp2kplfc,Math workbook 5,1,0,Nos
,,,,,,cqi4agj738,Science Workbook 5,1,0,Nos
,,,,,,cqjhki2e81,Science Lab Manual 5,1,0,Nos
,,,,,,cql8jn56lu,Social Science Workbook 5,1,0,Nos
,,,,,,cqnn1cn30f,ICT workbook 5,1,0,Nos
BOM-Bundle 8 Textbook-001,Bundle 8 Textbook,MDQualityapps,1,INR,1,cpo8d05q70,Wisdom of Words 5,1,0,Nos
,,,,,,cpp2qr3cqf,Grandma's Bag of Stories,1,0,Nos
,,,,,,cpr4ol9hni,Cambridge Math Milestone 5,1,0,Nos
,,,,,,cpt0m1fo3s,Rimjhim 5,1,0,Nos
,,,,,,cpv32soilb,Hindi Vykaran evam Rachna bhag 5,1,0,Nos
,,,,,,cq0kqi4v55,Aao Kahani Padhe -5,1,0,Nos
,,,,,,cq2sl7tq8c,Tamil Textbook 5,1,0,Nos
,,,,,,cq403r48qr,The World Around Us Cambridge Grade 5,1,0,Nos
,,,,,,cq6ppk9coj,The World Around Us 5,1,0,Nos
,,,,,,cq8544qpk8,Grooming Book 5,1,0,Nos
,,,,,,cqaaiesv4e,Sustainability WorkBook 5,1,0,Nos
BOM-TSUSC7F8$$$$$$-001,TSUSC7F8$$$$$$,MDQualityapps,1,INR,1,cpmv4vdhq1,Bundle 8 Textbook,1,0,Nos
,,,,,,cqcikofusd,Bundle 8 Workbook,1,0,Nos
,,,,,,cqojjq0k6r,Bundle 8 Notebook,1,0,Nos
,,,,,,cr3b3sj8ss,Bundle 8 Stationery,1,0,Nos
,,,,,,cr5uvlj7qi,Bundle 8 Program,1,0,Nos
,,,,,,cr82svbcgb,Bundle 8 Other,1,0,Nos
BOM-Bundle 7 Program-001,Bundle 7 Program,MDQualityapps,1,INR,1,cpi345lhpj,TSUS Robotics Kit 4,1,0,Nos
BOM-Bundle 7 Notebook-001,Bundle 7 Notebook,MDQualityapps,1,INR,1,cp75bqcg22,Orange Crown 100 Pages Single Line,3,0,Nos
,,,,,,cp8i0a3gk3,Crown 100 Pages 1/4 inch square,3,0,Nos
,,,,,,cpajv2r7ur,Crown 50 Pages Single Line Interleaved,1,0,Nos
,,,,,,cpbq1gaeti,Green Crown 100 Pages single Line Interleaved,2,0,Nos
,,,,,,cpdku7qfvb,Blue Crown 200 Pages single Line,2,0,Nos
,,,,,,he1q4ep2fl,Yellow Crown 100 Pages Single Line,1,0,Nos
,,,,,,he11pdke6t,Yellow Crown 100 Pages Single Line,1,0,Nos
,,,,,,he19c24dos,50 Pages 4 Line Project file A4 Size,1,0,Nos
,,,,,,he195n4nus,50 Pages Spiral Drawing Book-A-4 (Landscape with cartridge sheets),1,0,Nos
,,,,,,he1bnbaiau,Yellow Crown 100 Pages Single Line,1,0,Nos
BOM-Bundle 7 Workbook-001,Bundle 7 Workbook,MDQualityapps,1,INR,1,cosd68fd8s,The Shri English Skill Builder - 4,1,0,Nos
,,,,,,cot7agivka,Hindi Karay Patrika 4,1,0,Nos
,,,,,,coubpc2ier,Math workbook 4,1,0,Nos
,,,,,,cp0vium8ul,Science workbook 4,1,0,Nos
,,,,,,cp239s4qk1,Social Science Workbook 4,1,0,Nos
,,,,,,cp3ntg20jr,ICT workbook 4,1,0,Nos
BOM-Bundle 7 Textbook-001,Bundle 7 Textbook,MDQualityapps,1,INR,1,co5f9bht7g,Wisdom of Words 4,1,0,Nos
,,,,,,co6ka9h84l,Charlie and The Chocolate Factory,1,0,Nos
,,,,,,co8cjfs9g4,Cambridge Math Milestone 4,1,0,Nos
,,,,,,co9osq6d23,The World Around Us 4,1,0,Nos
,,,,,,cob7gincpu,Veena Grade 4,1,0,Nos
,,,,,,cod7rq641e,Hindi Vykaran evam Rachna bhag 4,1,0,Nos
,,,,,,coevr9s060,Aao Kahani Padhe -4,1,0,Nos
,,,,,,cogd1eb8cp,Tamil Textbook 4,1,0,Nos
,,,,,,coja03beb2,The World Around Us Cambridge Grade 4,1,0,Nos
,,,,,,cokhb0p3i5,Atlas,1,0,Nos
,,,,,,compn9bloj,Grooming Book 4,1,0,Nos
,,,,,,coo4cekf2k,Sustainability WorkBook 4,1,0,Nos
BOM-TSUSC7F7$$$$$$-001,TSUSC7F7$$$$$$,MDQualityapps,1,INR,1,co39ab7qc6,Bundle 7 Textbook,1,0,Nos
,,,,,,coq8p8vf8t,Bundle 7 Workbook,1,0,Nos
,,,,,,cp5lob9jva,Bundle 7 Notebook,1,0,Nos
,,,,,,cpf49s2jj0,Bundle 7 Stationery,1,0,Nos
,,,,,,cpgl9a4dri,Bundle 7 Program,1,0,Nos
,,,,,,cpk0io2uvi,Bundle 7 Other,1,0,Nos
BOM-Bundle 6 Program-001,Bundle 6 Program,MDQualityapps,1,INR,1,cnvavlppi0,TSUS Robotics Kit 3,1,0,Nos
BOM-Bundle 6 Notebook-001,Bundle 6 Notebook,MDQualityapps,1,INR,1,cnoq80gvmc,Crown 100 Pages 2 Line Interleaved,3,0,Nos
,,,,,,cnqr5j53t8,50 Pages 2 Line Project file A4 Size,1,0,Nos
,,,,,,501h4fd6pd,Yellow Crown 100 Pages Single Line,3,0,Nos
,,,,,,501isakpj9,Crown 100 Pages Two Line,3,0,Nos
